PO_Number,Vendor,Supplier,Material,PO_Quantity,Order_Value,Due_Date,Creation_Date,Prior_Year_Orders,Prior_Year_Value
NEWPO2026_SCALED_004040,1105431,"Stopper, seals and septa supplier","13MM STOPPER, 2-PRONG, LYO, SILICONE",4021,295.8,2026-12-01,2026-02-22,2,2958.0
NEWPO2026_SCALED_004041,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Ctr Tear, Blu",19761,265.0,2026-03-02,2026-02-22,1,2650.0
NEWPO2026_SCALED_004042,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Ctr Tear, Blu",19761,265.0,2026-04-01,2026-02-22,1,2650.0
NEWPO2026_SCALED_004043,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Ctr Tear, Blu",19761,265.0,2026-05-01,2026-02-22,1,2650.0
NEWPO2026_SCALED_004044,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Ctr Tear, Blu",19761,265.0,2026-06-01,2026-02-22,1,2650.0
NEWPO2026_SCALED_004045,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Ctr Tear, Blu",19761,265.0,2026-07-01,2026-02-22,1,2650.0
NEWPO2026_SCALED_004046,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Ctr Tear, Blu",19761,265.0,2026-08-03,2026-02-22,1,2650.0
NEWPO2026_SCALED_004047,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Ctr Tear, Blu",19761,265.0,2026-09-01,2026-02-22,1,2650.0
NEWPO2026_SCALED_004048,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Ctr Tear, Blu",19761,265.0,2026-10-01,2026-02-22,1,2650.0
NEWPO2026_SCALED_004049,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Ctr Tear, Blu",19761,265.0,2026-11-02,2026-02-22,1,2650.0
NEWPO2026_SCALED_004050,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Ctr Tear, Blu",19761,265.0,2026-12-01,2026-02-22,1,2650.0
NEWPO2026_SCALED_004051,1105431,"Stopper, seals and septa supplier",STOPPER SLEEVE SZ 24 PK/50,4431,1629.7,2026-03-02,2026-02-22,3,16296.98
NEWPO2026_SCALED_004052,1105431,"Stopper, seals and septa supplier",STOPPER SLEEVE SZ 24 PK/50,4431,1629.7,2026-04-01,2026-02-22,3,16296.98
NEWPO2026_SCALED_004053,1105431,"Stopper, seals and septa supplier",STOPPER SLEEVE SZ 24 PK/50,4431,1629.7,2026-05-01,2026-02-22,3,16296.98
NEWPO2026_SCALED_004054,1105431,"Stopper, seals and septa supplier",STOPPER SLEEVE SZ 24 PK/50,4431,1629.7,2026-06-01,2026-02-22,3,16296.98
NEWPO2026_SCALED_004055,1105431,"Stopper, seals and septa supplier",STOPPER SLEEVE SZ 24 PK/50,4431,1629.7,2026-07-01,2026-02-22,3,16296.98
NEWPO2026_SCALED_004056,1105431,"Stopper, seals and septa supplier",STOPPER SLEEVE SZ 24 PK/50,4431,1629.7,2026-08-03,2026-02-22,3,16296.98
NEWPO2026_SCALED_004057,1105431,"Stopper, seals and septa supplier",STOPPER SLEEVE SZ 24 PK/50,4431,1629.7,2026-09-01,2026-02-22,3,16296.98
NEWPO2026_SCALED_004058,1105431,"Stopper, seals and septa supplier",STOPPER SLEEVE SZ 24 PK/50,4431,1629.7,2026-10-01,2026-02-22,3,16296.98
NEWPO2026_SCALED_004059,1105431,"Stopper, seals and septa supplier",STOPPER SLEEVE SZ 24 PK/50,4431,1629.7,2026-11-02,2026-02-22,3,16296.98
NEWPO2026_SCALED_004060,1105431,"Stopper, seals and septa supplier",STOPPER SLEEVE SZ 24 PK/50,4431,1629.7,2026-12-01,2026-02-22,3,16296.98
NEWPO2026_SCALED_004061,1105431,"Stopper, seals and septa supplier","13mm Alum Seal, Ctr Hole, Slv",2978,50.0,2026-03-02,2026-02-22,1,500.0
NEWPO2026_SCALED_004062,1105431,"Stopper, seals and septa supplier","13mm Alum Seal, Ctr Hole, Slv",2978,50.0,2026-04-01,2026-02-22,1,500.0
NEWPO2026_SCALED_004063,1105431,"Stopper, seals and septa supplier","13mm Alum Seal, Ctr Hole, Slv",2978,50.0,2026-05-01,2026-02-22,1,500.0
NEWPO2026_SCALED_004064,1105431,"Stopper, seals and septa supplier","13mm Alum Seal, Ctr Hole, Slv",2978,50.0,2026-06-01,2026-02-22,1,500.0
NEWPO2026_SCALED_004065,1105431,"Stopper, seals and septa supplier","13mm Alum Seal, Ctr Hole, Slv",2978,50.0,2026-07-01,2026-02-22,1,500.0
NEWPO2026_SCALED_004066,1105431,"Stopper, seals and septa supplier","13mm Alum Seal, Ctr Hole, Slv",2978,50.0,2026-08-03,2026-02-22,1,500.0
NEWPO2026_SCALED_004067,1105431,"Stopper, seals and septa supplier","13mm Alum Seal, Ctr Hole, Slv",2978,50.0,2026-09-01,2026-02-22,1,500.0
NEWPO2026_SCALED_004068,1105431,"Stopper, seals and septa supplier","13mm Alum Seal, Ctr Hole, Slv",2978,50.0,2026-10-01,2026-02-22,1,500.0
NEWPO2026_SCALED_004069,1105431,"Stopper, seals and septa supplier","13mm Alum Seal, Ctr Hole, Slv",2978,50.0,2026-11-02,2026-02-22,1,500.0
NEWPO2026_SCALED_004070,1105431,"Stopper, seals and septa supplier","13mm Alum Seal, Ctr Hole, Slv",2978,50.0,2026-12-01,2026-02-22,1,500.0
NEWPO2026_SCALED_004071,1105431,"Stopper, seals and septa supplier","20MM STPR, LYO, 3-LEG, BUTYL GRY, SILZD.",171329,9333.17,2026-03-02,2026-02-22,5,93331.7
NEWPO2026_SCALED_004072,1105431,"Stopper, seals and septa supplier","20MM STPR, LYO, 3-LEG, BUTYL GRY, SILZD.",171329,9333.17,2026-04-01,2026-02-22,5,93331.7
NEWPO2026_SCALED_004073,1105431,"Stopper, seals and septa supplier","20MM STPR, LYO, 3-LEG, BUTYL GRY, SILZD.",171329,9333.17,2026-05-01,2026-02-22,5,93331.7
NEWPO2026_SCALED_004074,1105431,"Stopper, seals and septa supplier","20MM STPR, LYO, 3-LEG, BUTYL GRY, SILZD.",171329,9333.17,2026-06-01,2026-02-22,5,93331.7
NEWPO2026_SCALED_004075,1105431,"Stopper, seals and septa supplier","20MM STPR, LYO, 3-LEG, BUTYL GRY, SILZD.",171329,9333.17,2026-07-01,2026-02-22,5,93331.7
NEWPO2026_SCALED_004076,1105431,"Stopper, seals and septa supplier","20MM STPR, LYO, 3-LEG, BUTYL GRY, SILZD.",171329,9333.17,2026-08-03,2026-02-22,5,93331.7
NEWPO2026_SCALED_004077,1105431,"Stopper, seals and septa supplier","20MM STPR, LYO, 3-LEG, BUTYL GRY, SILZD.",171329,9333.17,2026-09-01,2026-02-22,5,93331.7
NEWPO2026_SCALED_004078,1105431,"Stopper, seals and septa supplier","20MM STPR, LYO, 3-LEG, BUTYL GRY, SILZD.",171329,9333.17,2026-10-01,2026-02-22,5,93331.7
NEWPO2026_SCALED_004079,1105431,"Stopper, seals and septa supplier","20MM STPR, LYO, 3-LEG, BUTYL GRY, SILZD.",171329,9333.17,2026-11-02,2026-02-22,5,93331.7
NEWPO2026_SCALED_004080,1105431,"Stopper, seals and septa supplier","20MM STPR, LYO, 3-LEG, BUTYL GRY, SILZD.",171329,9333.17,2026-12-01,2026-02-22,5,93331.7
NEWPO2026_SCALED_004081,1105431,"Stopper, seals and septa supplier","STOPPER,BUTYL,13MM",3339,244.66,2026-03-02,2026-02-22,2,2446.62
NEWPO2026_SCALED_004082,1105431,"Stopper, seals and septa supplier","STOPPER,BUTYL,13MM",3339,244.66,2026-04-01,2026-02-22,2,2446.62
NEWPO2026_SCALED_004083,1105431,"Stopper, seals and septa supplier","STOPPER,BUTYL,13MM",3339,244.66,2026-05-01,2026-02-22,2,2446.62
NEWPO2026_SCALED_004084,1105431,"Stopper, seals and septa supplier","STOPPER,BUTYL,13MM",3339,244.66,2026-06-01,2026-02-22,2,2446.62
NEWPO2026_SCALED_004085,1105431,"Stopper, seals and septa supplier","STOPPER,BUTYL,13MM",3339,244.66,2026-07-01,2026-02-22,2,2446.62
NEWPO2026_SCALED_004086,1105431,"Stopper, seals and septa supplier","STOPPER,BUTYL,13MM",3339,244.66,2026-08-03,2026-02-22,2,2446.62
NEWPO2026_SCALED_004087,1105431,"Stopper, seals and septa supplier","STOPPER,BUTYL,13MM",3339,244.66,2026-09-01,2026-02-22,2,2446.62
NEWPO2026_SCALED_004088,1105431,"Stopper, seals and septa supplier","STOPPER,BUTYL,13MM",3339,244.66,2026-10-01,2026-02-22,2,2446.62
NEWPO2026_SCALED_004089,1105431,"Stopper, seals and septa supplier","STOPPER,BUTYL,13MM",3339,244.66,2026-11-02,2026-02-22,2,2446.62
NEWPO2026_SCALED_004090,1105431,"Stopper, seals and septa supplier","STOPPER,BUTYL,13MM",3339,244.66,2026-12-01,2026-02-22,2,2446.62
NEWPO2026_SCALED_004091,1105431,"Stopper, seals and septa supplier","20MM STPR, ""B"" SNAP-ON, RUB RED, SILZD",21689,1312.63,2026-03-02,2026-02-22,2,13126.32
NEWPO2026_SCALED_004092,1105431,"Stopper, seals and septa supplier","20MM STPR, ""B"" SNAP-ON, RUB RED, SILZD",21689,1312.63,2026-04-01,2026-02-22,2,13126.32
NEWPO2026_SCALED_004093,1105431,"Stopper, seals and septa supplier","20MM STPR, ""B"" SNAP-ON, RUB RED, SILZD",21689,1312.63,2026-05-01,2026-02-22,2,13126.32
NEWPO2026_SCALED_004094,1105431,"Stopper, seals and septa supplier","20MM STPR, ""B"" SNAP-ON, RUB RED, SILZD",21689,1312.63,2026-06-01,2026-02-22,2,13126.32
NEWPO2026_SCALED_004095,1105431,"Stopper, seals and septa supplier","20MM STPR, ""B"" SNAP-ON, RUB RED, SILZD",21689,1312.63,2026-07-01,2026-02-22,2,13126.32
NEWPO2026_SCALED_004096,1105431,"Stopper, seals and septa supplier","20MM STPR, ""B"" SNAP-ON, RUB RED, SILZD",21689,1312.63,2026-08-03,2026-02-22,2,13126.32
NEWPO2026_SCALED_004097,1105431,"Stopper, seals and septa supplier","20MM STPR, ""B"" SNAP-ON, RUB RED, SILZD",21689,1312.63,2026-09-01,2026-02-22,2,13126.32
NEWPO2026_SCALED_004098,1105431,"Stopper, seals and septa supplier","20MM STPR, ""B"" SNAP-ON, RUB RED, SILZD",21689,1312.63,2026-10-01,2026-02-22,2,13126.32
NEWPO2026_SCALED_004099,1105431,"Stopper, seals and septa supplier","20MM STPR, ""B"" SNAP-ON, RUB RED, SILZD",21689,1312.63,2026-11-02,2026-02-22,2,13126.32
NEWPO2026_SCALED_004100,1105431,"Stopper, seals and septa supplier","20MM STPR, ""B"" SNAP-ON, RUB RED, SILZD",21689,1312.63,2026-12-01,2026-02-22,2,13126.32
NEWPO2026_SCALED_004101,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Blu",6129,68.25,2026-03-02,2026-02-22,1,682.5
NEWPO2026_SCALED_004102,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Blu",6129,68.25,2026-04-01,2026-02-22,1,682.5
NEWPO2026_SCALED_004103,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Blu",6129,68.25,2026-05-01,2026-02-22,1,682.5
NEWPO2026_SCALED_004104,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Blu",6129,68.25,2026-06-01,2026-02-22,1,682.5
NEWPO2026_SCALED_004105,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Blu",6129,68.25,2026-07-01,2026-02-22,1,682.5
NEWPO2026_SCALED_004106,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Blu",6129,68.25,2026-08-03,2026-02-22,1,682.5
NEWPO2026_SCALED_004107,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Blu",6129,68.25,2026-09-01,2026-02-22,1,682.5
NEWPO2026_SCALED_004108,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Blu",6129,68.25,2026-10-01,2026-02-22,1,682.5
NEWPO2026_SCALED_004109,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Blu",6129,68.25,2026-11-02,2026-02-22,1,682.5
NEWPO2026_SCALED_004110,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Blu",6129,68.25,2026-12-01,2026-02-22,1,682.5
NEWPO2026_SCALED_004111,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Blu.",2522,50.0,2026-03-02,2026-02-22,1,500.0
NEWPO2026_SCALED_004112,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Blu.",2522,50.0,2026-04-01,2026-02-22,1,500.0
NEWPO2026_SCALED_004113,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Blu.",2522,50.0,2026-05-01,2026-02-22,1,500.0
NEWPO2026_SCALED_004114,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Blu.",2522,50.0,2026-06-01,2026-02-22,1,500.0
NEWPO2026_SCALED_004115,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Blu.",2522,50.0,2026-07-01,2026-02-22,1,500.0
NEWPO2026_SCALED_004116,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Blu.",2522,50.0,2026-08-03,2026-02-22,1,500.0
NEWPO2026_SCALED_004117,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Blu.",2522,50.0,2026-09-01,2026-02-22,1,500.0
NEWPO2026_SCALED_004118,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Blu.",2522,50.0,2026-10-01,2026-02-22,1,500.0
NEWPO2026_SCALED_004119,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Blu.",2522,50.0,2026-11-02,2026-02-22,1,500.0
NEWPO2026_SCALED_004120,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Blu.",2522,50.0,2026-12-01,2026-02-22,1,500.0
NEWPO2026_SCALED_004121,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Ylw",14898,163.8,2026-03-02,2026-02-22,1,1638.0
NEWPO2026_SCALED_004122,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Ylw",14898,163.8,2026-04-01,2026-02-22,1,1638.0
NEWPO2026_SCALED_004123,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Ylw",14898,163.8,2026-05-01,2026-02-22,1,1638.0
NEWPO2026_SCALED_004124,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Ylw",14898,163.8,2026-06-01,2026-02-22,1,1638.0
NEWPO2026_SCALED_004125,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Ylw",14898,163.8,2026-07-01,2026-02-22,1,1638.0
NEWPO2026_SCALED_004126,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Ylw",14898,163.8,2026-08-03,2026-02-22,1,1638.0
NEWPO2026_SCALED_004127,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Ylw",14898,163.8,2026-09-01,2026-02-22,1,1638.0
NEWPO2026_SCALED_004128,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Ylw",14898,163.8,2026-10-01,2026-02-22,1,1638.0
NEWPO2026_SCALED_004129,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Ylw",14898,163.8,2026-11-02,2026-02-22,1,1638.0
NEWPO2026_SCALED_004130,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Full Tear Off, Ylw",14898,163.8,2026-12-01,2026-02-22,1,1638.0
NEWPO2026_SCALED_004131,1105431,"Stopper, seals and septa supplier","STOPPER,BUTYL,20MM,20A",400,50.0,2026-03-02,2026-02-22,1,500.0
NEWPO2026_SCALED_004132,1105431,"Stopper, seals and septa supplier","STOPPER,BUTYL,20MM,20A",400,50.0,2026-04-01,2026-02-22,1,500.0
NEWPO2026_SCALED_004133,1105431,"Stopper, seals and septa supplier","STOPPER,BUTYL,20MM,20A",400,50.0,2026-05-01,2026-02-22,1,500.0
NEWPO2026_SCALED_004134,1105431,"Stopper, seals and septa supplier","STOPPER,BUTYL,20MM,20A",400,50.0,2026-06-01,2026-02-22,1,500.0
NEWPO2026_SCALED_004135,1105431,"Stopper, seals and septa supplier","STOPPER,BUTYL,20MM,20A",400,50.0,2026-07-01,2026-02-22,1,500.0
NEWPO2026_SCALED_004136,1105431,"Stopper, seals and septa supplier","STOPPER,BUTYL,20MM,20A",400,50.0,2026-08-03,2026-02-22,1,500.0
NEWPO2026_SCALED_004137,1105431,"Stopper, seals and septa supplier","STOPPER,BUTYL,20MM,20A",400,50.0,2026-09-01,2026-02-22,1,500.0
NEWPO2026_SCALED_004138,1105431,"Stopper, seals and septa supplier","STOPPER,BUTYL,20MM,20A",400,50.0,2026-10-01,2026-02-22,1,500.0
NEWPO2026_SCALED_004139,1105431,"Stopper, seals and septa supplier","STOPPER,BUTYL,20MM,20A",400,50.0,2026-11-02,2026-02-22,1,500.0
NEWPO2026_SCALED_004140,1105431,"Stopper, seals and septa supplier","STOPPER,BUTYL,20MM,20A",400,50.0,2026-12-01,2026-02-22,1,500.0
NEWPO2026_SCALED_004141,1105431,"Stopper, seals and septa supplier","28.5 mm Cap, Tamper-Evident, Alum",0,70.25,2026-03-02,2026-02-22,1,702.51
NEWPO2026_SCALED_004142,1105431,"Stopper, seals and septa supplier","28.5 mm Cap, Tamper-Evident, Alum",0,70.25,2026-04-01,2026-02-22,1,702.51
NEWPO2026_SCALED_004143,1105431,"Stopper, seals and septa supplier","28.5 mm Cap, Tamper-Evident, Alum",0,70.25,2026-05-01,2026-02-22,1,702.51
NEWPO2026_SCALED_004144,1105431,"Stopper, seals and septa supplier","28.5 mm Cap, Tamper-Evident, Alum",0,70.25,2026-06-01,2026-02-22,1,702.51
NEWPO2026_SCALED_004145,1105431,"Stopper, seals and septa supplier","28.5 mm Cap, Tamper-Evident, Alum",0,70.25,2026-07-01,2026-02-22,1,702.51
NEWPO2026_SCALED_004146,1105431,"Stopper, seals and septa supplier","28.5 mm Cap, Tamper-Evident, Alum",0,70.25,2026-08-03,2026-02-22,1,702.51
NEWPO2026_SCALED_004147,1105431,"Stopper, seals and septa supplier","28.5 mm Cap, Tamper-Evident, Alum",0,70.25,2026-09-01,2026-02-22,1,702.51
NEWPO2026_SCALED_004148,1105431,"Stopper, seals and septa supplier","28.5 mm Cap, Tamper-Evident, Alum",0,70.25,2026-10-01,2026-02-22,1,702.51
NEWPO2026_SCALED_004149,1105431,"Stopper, seals and septa supplier","28.5 mm Cap, Tamper-Evident, Alum",0,70.25,2026-11-02,2026-02-22,1,702.51
NEWPO2026_SCALED_004150,1105431,"Stopper, seals and septa supplier","28.5 mm Cap, Tamper-Evident, Alum",0,70.25,2026-12-01,2026-02-22,1,702.51
NEWPO2026_SCALED_004151,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Flip Off, Dark Gry",21196,653.51,2026-03-02,2026-02-22,3,6535.1
NEWPO2026_SCALED_004152,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Flip Off, Dark Gry",21196,653.51,2026-04-01,2026-02-22,3,6535.1
NEWPO2026_SCALED_004153,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Flip Off, Dark Gry",21196,653.51,2026-05-01,2026-02-22,3,6535.1
NEWPO2026_SCALED_004154,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Flip Off, Dark Gry",21196,653.51,2026-06-01,2026-02-22,3,6535.1
NEWPO2026_SCALED_004155,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Flip Off, Dark Gry",21196,653.51,2026-07-01,2026-02-22,3,6535.1
NEWPO2026_SCALED_004156,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Flip Off, Dark Gry",21196,653.51,2026-08-03,2026-02-22,3,6535.1
NEWPO2026_SCALED_004157,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Flip Off, Dark Gry",21196,653.51,2026-09-01,2026-02-22,3,6535.1
NEWPO2026_SCALED_004158,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Flip Off, Dark Gry",21196,653.51,2026-10-01,2026-02-22,3,6535.1
NEWPO2026_SCALED_004159,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Flip Off, Dark Gry",21196,653.51,2026-11-02,2026-02-22,3,6535.1
NEWPO2026_SCALED_004160,1105431,"Stopper, seals and septa supplier","20mm Alum Seal, Flip Off, Dark Gry",21196,653.51,2026-12-01,2026-02-22,3,6535.1
NEWPO2026_SCALED_004161,1105431,"Stopper, seals and septa supplier","20MM STOPPER, STRAIGHT, GRY BUTYL",788,49.94,2026-03-02,2026-02-22,1,499.44
NEWPO2026_SCALED_004162,1105431,"Stopper, seals and septa supplier","20MM STOPPER, STRAIGHT, GRY BUTYL",788,49.94,2026-04-01,2026-02-22,1,499.44
NEWPO2026_SCALED_004163,1105431,"Stopper, seals and septa supplier","20MM STOPPER, STRAIGHT, GRY BUTYL",788,49.94,2026-05-01,2026-02-22,1,499.44
NEWPO2026_SCALED_004164,1105431,"Stopper, seals and septa supplier","20MM STOPPER, STRAIGHT, GRY BUTYL",788,49.94,2026-06-01,2026-02-22,1,499.44
NEWPO2026_SCALED_004165,1105431,"Stopper, seals and septa supplier","20MM STOPPER, STRAIGHT, GRY BUTYL",788,49.94,2026-07-01,2026-02-22,1,499.44
NEWPO2026_SCALED_004166,1105431,"Stopper, seals and septa supplier","20MM STOPPER, STRAIGHT, GRY BUTYL",788,49.94,2026-08-03,2026-02-22,1,499.44
NEWPO2026_SCALED_004167,1105431,"Stopper, seals and septa supplier","20MM STOPPER, STRAIGHT, GRY BUTYL",788,49.94,2026-09-01,2026-02-22,1,499.44
NEWPO2026_SCALED_004168,1105431,"Stopper, seals and septa supplier","20MM STOPPER, STRAIGHT, GRY BUTYL",788,49.94,2026-10-01,2026-02-22,1,499.44
NEWPO2026_SCALED_004169,1105431,"Stopper, seals and septa supplier","20MM STOPPER, STRAIGHT, GRY BUTYL",788,49.94,2026-11-02,2026-02-22,1,499.44
NEWPO2026_SCALED_004170,1105431,"Stopper, seals and septa supplier","20MM STOPPER, STRAIGHT, GRY BUTYL",788,49.94,2026-12-01,2026-02-22,1,499.44
NEWPO2026_SCALED_004171,1105431,"Stopper, seals and septa supplier","20 MM SEPTA, PTFE/SIL",1627,265.74,2026-03-02,2026-02-22,1,2657.44
NEWPO2026_SCALED_004172,1105431,"Stopper, seals and septa supplier","20 MM SEPTA, PTFE/SIL",1627,265.74,2026-04-01,2026-02-22,1,2657.44
NEWPO2026_SCALED_004173,1105431,"Stopper, seals and septa supplier","20 MM SEPTA, PTFE/SIL",1627,265.74,2026-05-01,2026-02-22,1,2657.44
NEWPO2026_SCALED_004174,1105431,"Stopper, seals and septa supplier","20 MM SEPTA, PTFE/SIL",1627,265.74,2026-06-01,2026-02-22,1,2657.44
NEWPO2026_SCALED_004175,1105431,"Stopper, seals and septa supplier","20 MM SEPTA, PTFE/SIL",1627,265.74,2026-07-01,2026-02-22,1,2657.44
NEWPO2026_SCALED_004176,1105431,"Stopper, seals and septa supplier","20 MM SEPTA, PTFE/SIL",1627,265.74,2026-08-03,2026-02-22,1,2657.44
NEWPO2026_SCALED_004177,1105431,"Stopper, seals and septa supplier","20 MM SEPTA, PTFE/SIL",1627,265.74,2026-09-01,2026-02-22,1,2657.44
NEWPO2026_SCALED_004178,1105431,"Stopper, seals and septa supplier","20 MM SEPTA, PTFE/SIL",1627,265.74,2026-10-01,2026-02-22,1,2657.44
NEWPO2026_SCALED_004179,1105431,"Stopper, seals and septa supplier","20 MM SEPTA, PTFE/SIL",1627,265.74,2026-11-02,2026-02-22,1,2657.44
NEWPO2026_SCALED_004180,1105431,"Stopper, seals and septa supplier","20 MM SEPTA, PTFE/SIL",1627,265.74,2026-12-01,2026-02-22,1,2657.44
NEWPO2026_SCALED_004181,1105431,"Stopper, seals and septa supplier","13mm Alum Seal, Flip Tear Off, Red",9871,288.2,2026-03-02,2026-02-22,1,2882.0
NEWPO2026_SCALED_004182,1105431,"Stopper, seals and septa supplier","13mm Alum Seal, Flip Tear Off, Red",9871,288.2,2026-04-01,2026-02-22,1,2882.0
NEWPO2026_SCALED_004183,1105431,"Stopper, seals and septa supplier","13mm Alum Seal, Flip Tear Off, Red",9871,288.2,2026-05-01,2026-02-22,1,2882.0
NEWPO2026_SCALED_004184,1105431,"Stopper, seals and septa supplier","13mm Alum Seal, Flip Tear Off, Red",9871,288.2,2026-06-01,2026-02-22,1,2882.0
NEWPO2026_SCALED_004185,1105431,"Stopper, seals and septa supplier","13mm Alum Seal, Flip Tear Off, Red",9871,288.2,2026-07-01,2026-02-22,1,2882.0
NEWPO2026_SCALED_004186,1105431,"Stopper, seals and septa supplier","13mm Alum Seal, Flip Tear Off, Red",9871,288.2,2026-08-03,2026-02-22,1,2882.0
NEWPO2026_SCALED_004187,1105431,"Stopper, seals and septa supplier","13mm Alum Seal, Flip Tear Off, Red",9871,288.2,2026-09-01,2026-02-22,1,2882.0
NEWPO2026_SCALED_004188,1105431,"Stopper, seals and septa supplier","13mm Alum Seal, Flip Tear Off, Red",9871,288.2,2026-10-01,2026-02-22,1,2882.0
NEWPO2026_SCALED_004189,1105431,"Stopper, seals and septa supplier","13mm Alum Seal, Flip Tear Off, Red",9871,288.2,2026-11-02,2026-02-22,1,2882.0
